Nº Convênio,Link Externo,UF,Município,CNPJ,Nome Proponente,Modalidade,Emenda,Objeto,Situação,Órgão Concedente,Natureza Jurídica,Início Vigência,Fim Vigência,Qtd Instrumentos,Vl Global,Vl Liberado,Movimentação Financeira,Saldo em Conta,Vl Devolvido,Diff_Pedido_Liberado
894050,Acesso Livre,PR,QUERENCIA DO NORTE,76973692000116,MUNICIPIO DE QUERENCIA DO NORTE,CONTRATO DE REPASSE,NÃO,PAVIMENTAÇÃO ASFALTICA EM CBUQ LOCALIZADAS NO PERÍMETRO URBANO DO MUNICÍPIO.,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-31 00:00:00,2022-12-30 00:00:00,1,1495450.0,0.0,0.0,0.0,0.0,1495450.0
894054,Acesso Livre,PR,RIO AZUL,75963256000101,MUNICIPIO DE RIO AZUL,CONTRATO DE REPASSE,NÃO,Pavimentação e/ou recape asfáltico em ruas de RIO AZUL PR,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-30 00:00:00,2022-12-30 00:00:00,1,1199115.13,542762.74,320576.38,222826.27,0.0,656352.3899999999
894057,Acesso Livre,PR,ROSARIO DO IVAI,80059264000150,MUNICIPIO DE ROSARIO DO IVAI,CONTRATO DE REPASSE,NÃO,"Execução Pavimentação na Rua Paranaguá e João Lopes Ortega, localizadas na área Urbana do Município de Rosário do Ivaí/PR.",Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-24 00:00:00,2022-12-24 00:00:00,1,241608.42,47750.0,0.0,47758.65,0.0,193858.42
894082,Acesso Livre,PR,UMUARAMA,76247378000156,MUNICIPIO DE UMUARAMA,CONTRATO DE REPASSE,NÃO,Construção do Centro de apoio ao turista no município de Umuarama-PR.,Em execução,MINISTERIO DO TURISMO,Administração Pública Municipal,2019-12-30 00:00:00,2022-12-30 00:00:00,1,500000.0,0.0,0.0,0.0,0.0,500000.0
894154,Acesso Livre,PR,MARINGA,76282656000106,MUNICIPIO DE MARINGA,CONVENIO,NÃO,ESTRUTURAÇÃO DA REDE DE SERVIÇOS DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL (SUAS) – AQUISIÇÃO DE BENS.,Em execução,MINISTERIO DA CIDADANIA,Administração Pública Municipal,2019-12-27 00:00:00,2021-04-27 00:00:00,1,101000.0,0.0,0.0,0.0,0.0,101000.0
894162,Acesso Livre,PR,SERRANOPOLIS DO IGUACU,01613052000104,MUNICIPIO DE SERRANOPOLIS DO IGUACU,CONVENIO,NÃO,ESTRUTURAÇÃO DA REDE DE SERVIÇOS DO SISTEMA ÚNICO DE ASSISTÊNCIA SOCIAL (SUAS) – AQUISIÇÃO DE BENS.,Em execução,MINISTERIO DA CIDADANIA,Administração Pública Municipal,2019-12-27 00:00:00,2021-04-27 00:00:00,1,103920.0,0.0,0.0,0.0,0.0,103920.0
894185,Acesso Livre,PR,PONTA GROSSA,80257355000108,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,CONVENIO,SIM,"Aquisição de equipamentos para segurança do Campus de Uvaranas da UEPG, a saber: câmeras para monitoramento e veículos",Em execução,MINISTERIO DA EDUCACAO,Administração Pública Estadual ou do Distrito Federal,2019-12-31 00:00:00,2021-06-22 00:00:00,1,287755.1,128907.49,0.0,129058.02,0.0,158847.61
894219,Acesso Livre,PR,CURITIBA,76416932000181,SECRETARIA DE ESTADO DA SEGURANCA PUBLICA,CONVENIO,NÃO,"Fortalecer a Polícia Civil por meio da aquisição de solução tecnológica para extração e análise de dados de aparelhos móveis e nuvem e também com a aquisição de equipamentos para a implantação de laboratório papiloscópico; a Polícia Militar, por meio da aquisição de sistema de evidência e operações táticas e a Polícia Científica, por meio da aquisição de equipamentos de extração para os laboratórios de toxicologia e de ciências químicas e biológicas, com foco no município de São José dos Pinhais.",Em execução,MINISTERIO DA JUSTICA E SEGURANCA PUBLICA,Administração Pública Estadual ou do Distrito Federal,2019-12-27 00:00:00,2021-12-31 00:00:00,1,3194742.45,63938.84,0.0,64521.31,0.0,3130803.6100000003
894235,Acesso Livre,PR,ASTORGA,18273727000108,CONSORCIO PUBLICO INTERMUNICIPAL DE INOVACAO E DESENVOLVIMENTO DO ESTADO DO PARANA - CINDEPAR,CONVENIO,SIM,Recuperação de estradas vicinais,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Consórcio Público,2020-01-09 00:00:00,2022-01-09 00:00:00,1,606000.0,0.0,0.0,0.0,0.0,606000.0
894252,Acesso Livre,PR,CAMPINA GRANDE DO SUL,76105600000186,MUNICIPIO DE CAMPINA GRANDE DO SUL,CONVENIO,SIM,"Fortalecer a Guarda Civil Municipal de Campina Grande do Sul/PR, por meio da aquisição de viaturas.",Em execução,MINISTERIO DA JUSTICA E SEGURANCA PUBLICA,Administração Pública Municipal,2019-12-28 00:00:00,2021-04-01 00:00:00,1,271051.8,247408.82,247408.82,614.3,0.0,23642.97999999998
894280,Acesso Livre,PR,ASTORGA,18273727000108,CONSORCIO PUBLICO INTERMUNICIPAL DE INOVACAO E DESENVOLVIMENTO DO ESTADO DO PARANA - CINDEPAR,CONVENIO,SIM,Recuperação de estradas vicinais,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Consórcio Público,2020-01-09 00:00:00,2023-01-09 00:00:00,1,656500.0,0.0,0.0,0.0,0.0,656500.0
894304,Acesso Livre,PR,CAMPO MOURAO,75904524000106,MUNICIPIO DE CAMPO MOURAO,CONVENIO,SIM,"Aquisição de equipamentos para a Academia de Musculação do Complexo Esportivo Municipal Roberto Brzezinski, no município de Campo Mourão/PR",Em execução,MINISTERIO DA CIDADANIA,Administração Pública Municipal,2019-12-31 00:00:00,2020-12-31 00:00:00,1,255320.0,5320.0,0.0,5361.12,0.0,250000.0
894311,Acesso Livre,PR,LUPIONOPOLIS,75845511000103,MUNICIPIO DE LUPIONOPOLIS,CONVENIO,SIM,Aquisição de Equipamentos Esportivos,Em execução,MINISTERIO DA CIDADANIA,Administração Pública Municipal,2019-12-31 00:00:00,2020-12-31 00:00:00,1,100150.0,150.0,0.0,150.0,0.0,100000.0
894327,Acesso Livre,PR,APUCARANA,75771253000168,MUNICIPIO DE APUCARANA,CONTRATO DE REPASSE,NÃO,Pavimentação de vias públicas no Município de Apucarana/PR.,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-30 00:00:00,2022-12-30 00:00:00,1,1143122.61,0.0,0.0,0.0,0.0,1143122.61
894329,Acesso Livre,PR,CASCAVEL,78680337000184,UNIVERSIDADE ESTADUAL DO OESTE DO PARANA,CONVENIO,SIM,Aquisição de veículo e equipamentos para atender as demandas do Núcleo Maria da Penha - NUMAPE/UNIOESTE/Campus de Marechal Cândido Rondon e o Laboratório de Pesquisa e Estudos de Gênero (LAPEG).,Em execução,MINISTERIO DA EDUCACAO,Administração Pública Estadual ou do Distrito Federal,2019-12-31 00:00:00,2021-06-22 00:00:00,1,113944.0,0.0,0.0,0.0,0.0,113944.0
894330,Acesso Livre,PR,SAO JOSE DOS PINHAIS,76105543000135,MUNICIPIO DE SAO JOSE DOS PINHAIS,CONTRATO DE REPASSE,NÃO,Recapeamento – Localidades Santana e Parque da Fonte,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-31 00:00:00,2021-08-30 00:00:00,1,974000.0,0.0,0.0,0.0,0.0,974000.0
894343,Acesso Livre,PR,SAUDADE DO IGUACU,95585477000192,MUNICIPIO DE SAUDADE DO IGUACU,CONTRATO DE REPASSE,NÃO,Implantação do sistema de abastecimento de água.,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-31 00:00:00,2022-12-31 00:00:00,1,383528.0,0.0,0.0,0.0,0.0,383528.0
894351,Acesso Livre,PR,PONTA GROSSA,80257355000108,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,CONVENIO,SIM,Ampliação do vestiário e construção da academia do Campus de Uvaranas da UEPG,Em execução,MINISTERIO DA EDUCACAO,Administração Pública Estadual ou do Distrito Federal,2019-12-31 00:00:00,2021-12-19 00:00:00,1,569158.68,0.0,0.0,0.0,0.0,569158.68
894403,Acesso Livre,PR,FRANCISCO BELTRAO,77816510000166,MUNICIPIO DE FRANCISCO BELTRAO,CONTRATO DE REPASSE,NÃO,"Recapeamento Asfáltico no Bairro Água Branca, Município de Francisco Beltrão/PR",Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-26 00:00:00,2022-12-26 00:00:00,1,699143.88,133700.0,0.0,133724.21,0.0,565443.88
894406,Acesso Livre,PR,TEIXEIRA SOARES,75963850000194,MUNICIPIO DE TEIXEIRA SOARES,CONTRATO DE REPASSE,NÃO,Implantação de Pavimentação Asfáltica no Perímetro Urbano de Teixeira Soares - Pr,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-30 00:00:00,2022-12-30 00:00:00,1,481547.62,95555.28,55283.11,40287.32,0.0,385992.33999999997
894430,Acesso Livre,PR,LIDIANOPOLIS,95680831000168,MUNICIPIO DE LIDIANOPOLIS,CONTRATO DE REPASSE,NÃO,Implantação de Pavimentação asfáltica nas Ruas do Município de Lidianópolis,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-30 00:00:00,2022-12-30 00:00:00,1,271354.68,0.0,0.0,0.0,0.0,271354.68
894469,Acesso Livre,PR,CAFEZAL DO SUL,95640652000105,MUNICIPIO DE CAFEZAL DO SUL,CONTRATO DE REPASSE,NÃO,Pavimentação Asfáltica em CBUQ nos Bairros do Centro de Cafezal do Sul.,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-31 00:00:00,2022-12-30 00:00:00,1,513799.49,0.0,0.0,0.0,0.0,513799.49
894485,Acesso Livre,PR,LUPIONOPOLIS,75845511000103,MUNICIPIO DE LUPIONOPOLIS,CONTRATO DE REPASSE,NÃO,"Recape Asfáltico em CBUQ na Rodovia Municipal Mario Cesar Stann, que liga o trevo da PR  340 à sede do Município e a Rodovia Municipal Manoel Garcia, que liga a sede ao Distrito do Mairá.",Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-30 00:00:00,2022-12-30 00:00:00,1,478000.0,0.0,0.0,0.0,0.0,478000.0
894505,Acesso Livre,PR,SANTA CECILIA DO PAVAO,76290691000177,MUNICIPIO DE SANTA CECILIA DO PAVAO,CONTRATO DE REPASSE,NÃO,Pavimentação de vias urbanas no Município de Santa Cecília do Pavão,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-31 00:00:00,2022-12-31 00:00:00,1,956000.0,0.0,0.0,0.0,0.0,956000.0
894510,Acesso Livre,PR,SANTO INACIO,76970375000146,MUNICIPIO DE SANTO INACIO,CONTRATO DE REPASSE,NÃO,Pavimentação de via componente do sistema viário do município de Santo Inácio-PR.,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-31 00:00:00,2022-12-30 00:00:00,1,251000.0,0.0,0.0,0.0,0.0,251000.0
894530,Acesso Livre,PR,JARDIM OLINDA,76970383000192,MUNICIPIO DE JARDIM OLINDA,CONTRATO DE REPASSE,NÃO,CONSTRUÇÃO DE PONTE SOBRE O RIO PIRAPÓ NO MUNICÍPIO DE JARDIM OLINDA-PR,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-31 00:00:00,2023-12-30 00:00:00,1,1910387.8,0.0,0.0,0.0,0.0,1910387.8
894545,Acesso Livre,PR,CURITIBA,76417005000186,MUNICIPIO DE CURITIBA,CONTRATO DE REPASSE,NÃO,"EXECUÇÃO DE OBRAS DE ENGENHARIA  CIVIL, OBJETIVANDO A IMPLANTAÇÃO DE GALERIAS CELULAR EM ÁREAS DE ABRANGÊNCIA NAS REGIONAIS DE CURITIBA.",Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-26 00:00:00,2021-08-30 00:00:00,1,1254040.0,0.0,0.0,0.0,0.0,1254040.0
894546,Acesso Livre,PR,JABOTI,75969667000104,MUNICIPIO DE JABOTI,CONTRATO DE REPASSE,NÃO,Pavimentação com pedras irregulares em vias urbanas da cidade de Jaboti,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-27 00:00:00,2022-12-30 00:00:00,1,238988.99,47797.75,0.0,47817.38,0.0,191191.24
894547,Acesso Livre,PR,SAO JOSE DOS PINHAIS,76105543000135,MUNICIPIO DE SAO JOSE DOS PINHAIS,CONTRATO DE REPASSE,NÃO,Pavimentação de Estrada Vicinal no Bairro Rio Pequeno.,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-26 00:00:00,2021-08-30 00:00:00,1,735750.0,0.0,0.0,0.0,0.0,735750.0
894697,Acesso Livre,PR,TOLEDO,76205806000188,MUNICIPIO DE TOLEDO,CONTRATO DE REPASSE,NÃO,Pavimentação na Estrada Vicinal OT 513A,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2022-12-31 00:00:00,1,338750.0,0.0,0.0,0.0,0.0,338750.0
894705,Acesso Livre,PR,ENGENHEIRO BELTRAO,76950039000131,MUNICIPIO DE ENGENHEIRO BELTRAO,CONTRATO DE REPASSE,NÃO,"Pavimentação de Trecho da Estrada de acesso a Vila Rural Sertãozinho e o Distrito de Sussuí, no Município de Engenheiro Beltrão/PR.",Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2022-12-30 00:00:00,1,480000.0,0.0,0.0,0.0,0.0,480000.0
894706,Acesso Livre,PR,PEROBAL,01612444000140,MUNICIPIO DE PEROBAL,CONTRATO DE REPASSE,NÃO,Construção de um barracão.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2022-12-30 00:00:00,1,239000.0,0.0,0.0,0.0,0.0,239000.0
894707,Acesso Livre,PR,LUNARDELLI,78600491000107,MUNICIPIO DE LUNARDELLI,CONTRATO DE REPASSE,NÃO,PAVIMENTAÇÃO COM PEDRAS POLIÉDRICAS NAS ESTRADAS VICINAIS RURAIS,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2022-12-31 00:00:00,1,482500.0,0.0,0.0,0.0,0.0,482500.0
894708,Acesso Livre,PR,JATAIZINHO,76245042000154,MUNICIPIO DE JATAIZINHO,CONTRATO DE REPASSE,NÃO,Adequação e Readequação de Estradas Vicinais.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2022-12-31 00:00:00,1,287680.0,0.0,0.0,0.0,0.0,287680.0
894709,Acesso Livre,PR,FLORESTA,76282706000155,MUNICIPIO DE FLORESTA,CONTRATO DE REPASSE,NÃO,"Pavimentação Asfáltica em estrada rural do Município de Floresta, Paraná.",Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2022-12-30 00:00:00,1,432039.09,0.0,0.0,0.0,0.0,432039.09
894724,Acesso Livre,PR,JAPURA,75788349000139,MUNICIPIO DE JAPURA,CONVENIO,NÃO,Implantação de sistema de abastecimento de água em áreas rurais do Município de Japurá - Paraná.,Em execução,MINISTERIO DA SAUDE,Administração Pública Municipal,2019-12-31 00:00:00,2021-12-31 00:00:00,1,250000.0,12500.0,0.0,12504.53,0.0,237500.0
895104,Acesso Livre,PR,JUSSARA,04823494000165,CONSORCIO INTERMUNICIPAL DE SANEAMENTO DO PARANA - CISPAR,CONVENIO,NÃO,Aquisição de equipamento para o Consórcio Intermunicipal de Saneamento do Paraná.,Em execução,MINISTERIO DA SAUDE,Consórcio Público,2019-12-31 00:00:00,2021-12-31 00:00:00,1,1994574.68,0.0,0.0,0.0,0.0,1994574.68
895191,Acesso Livre,PR,BANDEIRANTES,76235753000148,MUNICIPIO DE BANDEIRANTES,CONTRATO DE REPASSE,NÃO,Recapeamento em diversas ruas do município de Bandeirantes-PR (zona norte do Município),Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-30 00:00:00,2023-12-30 00:00:00,1,2868000.0,0.0,0.0,0.0,0.0,2868000.0
895254,Acesso Livre,PR,ORTIGUEIRA,77721363000140,MUNICIPIO DE ORTIGUEIRA,CONTRATO DE REPASSE,NÃO,"PAVIMENTAÇÃO ASFÁLTICA DA CONTINUAÇÃO DA RUA BEM TE VI, ESTRADA PARA O LAGEADO EM TORNO DE 860 METROS LINEAR. ÁREA URBANA DO MUNICÍPIO DE ORTIGUEIRA",Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-31 00:00:00,2022-12-31 00:00:00,1,1446825.0,0.0,0.0,0.0,0.0,1446825.0
895314,Acesso Livre,PR,PINHALAO,76167717000194,MUNICIPIO DE PINHALAO,CONTRATO DE REPASSE,SIM,Modernização e recapeamento asfáltico em vias urbanas.,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-27 00:00:00,2022-12-30 00:00:00,1,669170.0,0.0,0.0,0.0,0.0,669170.0
895315,Acesso Livre,PR,PONTA GROSSA,76175884000187,MUNICIPIO DE PONTA GROSSA,CONTRATO DE REPASSE,SIM,"infraestrutura urbana, compreendendo, pavimentação, drenagem, calçamento, guias, sarjetas e acessibilidade de ruas ainda não pavimentadas.",Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-30 00:00:00,2022-12-30 00:00:00,1,438345.0,0.0,0.0,0.0,0.0,438345.0
895316,Acesso Livre,PR,JAGUARIAIVA,76910900000138,MUNICIPIO DE JAGUARIAIVA,CONTRATO DE REPASSE,SIM,Pavimentação em via urbana do Município..,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-27 00:00:00,2022-12-30 00:00:00,1,389640.0,230728.0,77928.0,152805.63,0.0,158912.0
895317,Acesso Livre,PR,IRATI,75654574000182,MUNICIPIO DE IRATI,CONTRATO DE REPASSE,SIM,Recape asfáltico de vias urbanas,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-27 00:00:00,2022-12-30 00:00:00,1,398013.61,0.0,0.0,0.0,0.0,398013.61
895318,Acesso Livre,PR,RIO NEGRO,76002641000147,MUNICIPIO DE RIO NEGRO,CONTRATO DE REPASSE,SIM,"PAVIMENTAÇÃO ASFALTICA DE VIAS URBANAS, DENTRO DO QUADRO URBANO DO MUNICÍPIO DE RIO NEGRO-PR.",Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-27 00:00:00,2021-08-30 00:00:00,1,382382.0,76425.04,24923.09,51848.09,0.0,305956.96
895320,Acesso Livre,PR,QUITANDINHA,76002674000197,MUNICIPIO DE QUITANDINHA,CONTRATO DE REPASSE,SIM,"Pavimentação asfáltica em CBUQ, em vias publicas do quadro urbano do município de Quitandinha",Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-27 00:00:00,2021-08-30 00:00:00,1,440000.0,87901.6,26237.21,61851.32,0.0,352098.4
895375,Acesso Livre,PR,SANTA TEREZINHA DE ITAIPU,75425314000135,MUNICIPIO DE SANTA TEREZINHA DE ITAIPU,CONTRATO DE REPASSE,SIM,RECAPEAMENTO ASFÁLTICO NAS ÁREAS URBANAS DO MUNICÍPIO,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-31 00:00:00,2022-12-31 00:00:00,1,955950.0,219168.0,219168.0,122725.81,0.0,736782.0
895403,Acesso Livre,PR,JUSSARA,75789552000120,MUNICIPIO DE JUSSARA,CONTRATO DE REPASSE,SIM,Pavimentação Poliédrico em área rural do município de Jussara - Paraná,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,2019-12-30 00:00:00,2022-12-30 00:00:00,1,480000.0,0.0,0.0,0.0,0.0,480000.0
895443,Acesso Livre,PR,FOZ DO JORDAO,01603719000180,MUNICIPIO DE FOZ DO JORDAO,CONVENIO,SIM,Aquisição de Instrumentos Musicais para a Banda Municipal Segredo de Foz do Jordão/PR,Em execução,MINISTERIO DO TURISMO,Administração Pública Municipal,2019-12-31 00:00:00,2020-12-31 00:00:00,1,213623.75,0.0,0.0,0.0,0.0,213623.75
895498,Acesso Livre,PR,NOVA LARANJEIRAS,95587648000112,MUNICIPIO DE NOVA LARANJEIRAS,CONVENIO,NÃO,Aquisição de máquina e implementos agrícolas.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-04-30 00:00:00,1,191500.0,0.0,0.0,0.0,0.0,191500.0
895499,Acesso Livre,PR,ALTAMIRA DO PARANA,78069143000147,MUNICIPIO DE ALTAMIRA DO PARANA,CONVENIO,NÃO,Aquisição de maquinas e equipamentos agrícolas.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,2019-12-31 00:00:00,2021-04-30 00:00:00,1,100400.0,400.0,0.0,400.08,0.0,100000.0
895590,Acesso Livre,PR,GUAPIRAMA,75443812000100,MUNICIPIO DE GUAPIRAMA,CONTRATO DE REPASSE,SIM,"Reforma do Ginásio de Esportes, no município de Guapirama/PR.",Em execução,MINISTERIO DA CIDADANIA,Administração Pública Municipal,2019-12-30 00:00:00,2022-12-30 00:00:00,1,683887.54,0.0,0.0,0.0,0.0,683887.54
895597,Acesso Livre,PR,SAO JOSE DA BOA VISTA,76920818000194,MUNICIPIO DE SAO JOSE DA BOA VISTA,CONTRATO DE REPASSE,SIM,MODERNIZAÇÃO DO GINÁSIO DE ESPORTES DO MUNICÍPIO DE SÃO JOSÉ DA BOA VISTA - PR.,Em execução,MINISTERIO DA CIDADANIA,Administração Pública Municipal,2019-12-27 00:00:00,2022-12-30 00:00:00,1,343915.0,0.0,0.0,0.0,0.0,343915.0
895600,Acesso Livre,PR,WENCESLAU BRAZ,76920800000192,MUNICIPIO DE WENCESLAU BRAZ,CONTRATO DE REPASSE,SIM,Construção de uma Quadra Poliesportiva Coberta,Em execução,MINISTERIO DA CIDADANIA,Administração Pública Municipal,2019-12-27 00:00:00,2022-12-30 00:00:00,1,335000.0,0.0,0.0,0.0,0.0,335000.0
895608,Acesso Livre,PR,APUCARANA,75771253000168,MUNICIPIO DE APUCARANA,CONTRATO DE REPASSE,SIM,Construção de quadra poliesportiva no Município de Apucarana.,Em execução,MINISTERIO DA CIDADANIA,Administração Pública Municipal,2019-12-30 00:00:00,2022-12-30 00:00:00,1,458420.0,0.0,0.0,0.0,0.0,458420.0
895609,Acesso Livre,PR,FLORESTA,76282706000155,MUNICIPIO DE FLORESTA,CONTRATO DE REPASSE,SIM,"Implantação de campos de grama sintética, no município de Floresta/PR.",Em execução,MINISTERIO DA CIDADANIA,Administração Pública Municipal,2019-12-31 00:00:00,2022-12-30 00:00:00,1,482500.0,0.0,0.0,0.0,0.0,482500.0
895625,Acesso Livre,PR,PONTAL DO PARANA,01609843000152,MUNICIPIO DE PONTAL DO PARANA,CONTRATO DE REPASSE,SIM,Reforma e Adequação do Ginásio de Esportes do Município de Pontal do Paraná,Em execução,MINISTERIO DA CIDADANIA,Administração Pública Municipal,2019-12-30 00:00:00,2021-08-30 00:00:00,1,238990.0,0.0,0.0,0.0,0.0,238990.0
895660,Acesso Livre,PR,CARLOPOLIS,76965789000187,MUNICIPIO DE CARLOPOLIS,CONTRATO DE REPASSE,SIM,Ampliação do Complexo Poliesportivo Vista Alegre.,Em execução,MINISTERIO DA CIDADANIA,Administração Pública Municipal,2019-12-31 00:00:00,2022-12-31 00:00:00,1,380021.77,0.0,0.0,0.0,0.0,380021.77
895661,Acesso Livre,PR,MAMBORE,75368928000122,MUNICIPIO DE MAMBORE,CONTRATO DE REPASSE,SIM,REFORMA DO GINÁSIO DE ESPORTES DE MAMBORÊ - Latitude 24°19’ 15.7” S - Longitude 52° 31’ 38.0 W.,Em execução,MINISTERIO DA CIDADANIA,Administração Pública Municipal,2019-12-31 00:00:00,2022-12-30 00:00:00,1,347620.0,0.0,0.0,0.0,0.0,347620.0
895666,Acesso Livre,PR,PONTA GROSSA,80257355000108,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,CONTRATO DE REPASSE,NÃO,"Restauração do edifício do Museu Campos Gerais, que pertence à Universidade Estadual de Ponta Grossa (UEPG), e é patrimônio histórico tombado pela Secretaria de Cultura do Estado do Paraná (número 105/1990). O referido prédio data de 1928 e abrigava o Fórum da Comarca de Ponta Grossa, passando para a UEPG em 1983. Trata-se de símbolo arquitetônico ponta-grossense e configura-se em patrimônio jurídico da história do Paraná.",Em execução,MINISTERIO DA JUSTICA E SEGURANCA PUBLICA,Administração Pública Estadual ou do Distrito Federal,2019-12-30 00:00:00,2024-12-30 00:00:00,1,10549666.4,0.0,0.0,0.0,0.0,10549666.4
895671,Acesso Livre,PR,IRATI,75654574000182,MUNICIPIO DE IRATI,CONTRATO DE REPASSE,SIM,Construção de Pista de Skate,Em execução,MINISTERIO DA CIDADANIA,Administração Pública Municipal,2019-12-30 00:00:00,2022-12-30 00:00:00,1,274096.88,0.0,0.0,0.0,0.0,274096.88
895675,Acesso Livre,PR,GUARAPUAVA,76178037000176,MUNICIPIO DE GUARAPUAVA,CONTRATO DE REPASSE,NÃO,Proteção e recuperação da Bacia Hidrográfica do Rio das Pedras (BHRP) no Município de Guarapuava-PR,Em execução,MINISTERIO DA JUSTICA E SEGURANCA PUBLICA,Administração Pública Municipal,2019-12-30 00:00:00,2023-12-30 00:00:00,1,2774750.88,0.0,0.0,0.0,0.0,2774750.88
895717,Acesso Livre,PR,CANDIDO DE ABREU,76175926000180,MUNICIPIO DE CANDIDO DE ABREU,CONVENIO,SIM,Aquisição de Instrumentos Musicais para a Banda Municipal de Cândido de Abreu/PR,Em execução,MINISTERIO DO TURISMO,Administração Pública Municipal,2019-12-31 00:00:00,2020-12-31 00:00:00,1,150000.0,0.0,0.0,0.0,0.0,150000.0
