Nº Convênio,Link Externo,UF,Município,CNPJ,Nome Proponente,Modalidade,Emenda,Objeto,Situação,Órgão Concedente,Natureza Jurídica,Início Vigência,Fim Vigência,Qtd Instrumentos,Vl Global,Vl Liberado,Movimentação Financeira,Saldo em Conta,Vl Devolvido
892935,Acesso Livre,PR,PEROBAL,01612444000140,MUNICIPIO DE PEROBAL,CONTRATO DE REPASSE,SIM,Construção de um barracão.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,30/12/2019,30/12/2022,1,"300.000,00","0,00","0,00","0,00","0,00"
892936,Acesso Livre,PR,FRANCISCO ALVES,77356665000167,MUNICIPIO DE FRANCISCO ALVES,CONTRATO DE REPASSE,SIM,"Pavimentação Asfáltica de Estrada Rural no Município de Francisco Alves, Paraná.",Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,27/12/2019,30/12/2022,1,"430.180,19","429.750,00","0,00","86.049,84","0,00"
892939,Acesso Livre,PR,ATALAIA,75731018000162,MUNICIPIO DE ATALAIA,CONTRATO DE REPASSE,SIM,PAVIMENTAÇÃO ASFÁLTICA EM ESTRADA RURAL VICINAL,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,30/12/2022,1,"286.786,79","286.786,79","255.961,31","30.876,20","0,00"
892952,Acesso Livre,PR,CURITIBA,78350188000195,"FUNDACAO DA UNIVERSIDADE FEDERAL DO PARANA PARA O DESENVOLVIMENTO DA CIENCIA,TECNOLOGIA E DA CULTURA",CONVENIO,NÃO,"Conjugação de esforços entre os participes visando o desenvolvimento do Centro de Referência para Pesquisa e Capacitação em Sistemas Silvipastoris (SSP) com Ovinos, Visando a Utilização de Boas Práticas na Produção Animal e a Diversificação de Renda ao Produtor, de acordo com o Plano de Trabalho devidamente aprovado.",Em execução,MINISTERIO DA EDUCACAO,Organização da Sociedade Civil,31/12/2019,31/12/2022,1,"599.000,00","563.671,50","7.850,70","556.195,27","0,00"
892959,Acesso Livre,PR,CURITIBA,06925318000160,ALIANCA NACIONAL LGBTI,TERMO DE FOMENTO,SIM,"Acompanhar e monitorar políticas públicas no Estado do Rio de Janeiro, produzindo e difundindo conhecimentos e informações sobre Políticas Públicas LGBTI e criar estratégias de participação social e de fortalecimento de instrumentos de controle social de políticas públicas para a população LGBTI",Em execução,"MINIST. MULHER, FAMILIA E DIREITOS HUMANOS",Organização da Sociedade Civil,26/12/2019,26/1/2021,1,"300.000,00","100.000,00","99.592,72","611,59","0,00"
892985,Acesso Livre,PR,ABATIA,75743567000157,MUNICIPIO DE ABATIA,CONTRATO DE REPASSE,NÃO,Pavimentação das ruas do Bairro BURITI I.,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,31/12/2019,31/12/2022,1,"766.333,33","76.509,61","36.000,10","40.523,00","0,00"
892987,Acesso Livre,PR,ADRIANOPOLIS,76105642000117,MUNICIPIO DE ADRIANOPOLIS,CONTRATO DE REPASSE,NÃO,Pavimentação de vias publicas no município de Adrianópolis.,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,24/12/2019,30/8/2021,1,"765.333,33","152.831,23","30.728,16","152.851,52","0,00"
892991,Acesso Livre,PR,AGUDOS DO SUL,76105667000110,MUNICIPIO DE AGUDOS DO SUL,CONTRATO DE REPASSE,NÃO,Pavimentação Asfáltica,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,27/12/2019,30/8/2021,1,"956.000,00","233.837,63","229.099,36","4.763,61","0,00"
892998,Acesso Livre,PR,ANTONINA,76022516000107,MUNICIPIO DE ANTONINA,CONTRATO DE REPASSE,NÃO,Pavimentação de vias urbanas,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,23/12/2019,30/8/2021,1,"776.415,91","38.200,00","0,00","38.431,01","0,00"
893004,Acesso Livre,PR,ARAPONGAS,76958966000106,MUNICIPIO DE ARAPONGAS,CONTRATO DE REPASSE,NÃO,Pavimentação da Rua Rouxinol e Av. Maracanã,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,20/12/2019,20/12/2023,1,"1.929.292,93","193.129,75","193.129,75","150,81","0,00"
893033,Acesso Livre,PR,CAMPO DO TENENTE,76002658000102,MUNICIPIO DE CAMPO DO TENENTE,CONTRATO DE REPASSE,NÃO,"Pavimentacao asfaltica em CBQU, com calcadas e meio fio.",Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,23/12/2019,30/8/2021,1,"867.660,95","0,00","0,00","0,00","0,00"
893035,Acesso Livre,PR,TAPEJARA,76247345000106,MUNICIPIO DE TAPEJARA,CONTRATO DE REPASSE,NÃO,OBRAS DE REVITALIZAÇÃO DO CANTEIRO CENTRAL DA AVENIDA RUI BARBOSA,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,31/12/2019,30/12/2022,1,"500.000,00","0,00","0,00","0,00","0,00"
893050,Acesso Livre,PR,CERRO AZUL,76105626000124,MUNICIPIO DE CERRO AZUL,CONTRATO DE REPASSE,NÃO,Implantação de pavimentação em vias públicas urbanas.,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,26/12/2019,30/8/2021,1,"964.122,61","0,00","0,00","0,00","0,00"
893067,Acesso Livre,PR,CONGONHINHAS,75825828000188,MUNICIPIO DE CONGONHINHAS,CONTRATO DE REPASSE,NÃO,Pavimentação Asfaltica nas Ruas do Municipio de Congonhinhas,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,27/12/2019,27/12/2022,1,"770.136,17","0,00","0,00","0,00","0,00"
893098,Acesso Livre,PR,PRANCHITA,09182117000108,FUNDO MUNICIPAL DE SAUDE DE PRANCHITA,CONTRATO DE REPASSE,NÃO,AMPLIAÇÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE,Em execução,MINISTERIO DA SAUDE,Administração Pública Municipal,27/12/2019,27/12/2023,1,"1.750.000,00","0,00","0,00","0,00","0,00"
893107,Acesso Livre,PR,QUEDAS DO IGUACU,09131091000179,FUNDO MUNICIPAL DE SAUDE DE QUEDAS DO IGUACU,CONTRATO DE REPASSE,NÃO,CONCLUSÃO DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE,Em execução,MINISTERIO DA SAUDE,Administração Pública Municipal,27/12/2019,27/12/2023,1,"4.998.672,00","0,00","0,00","0,00","0,00"
893108,Acesso Livre,PR,CURITIBA,76591569000130,ASSOCIACAO HOSPITALAR DE PROT INFANCIA DR RAUL CARNEIRO,CONVENIO,SIM,AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE,Em execução,MINISTERIO DA SAUDE,Organização da Sociedade Civil,23/12/2019,31/12/2020,1,"294.000,00","0,00","0,00","0,00","0,00"
893151,Acesso Livre,PR,GUARAQUECABA,76022508000152,MUNICIPIO DE GUARAQUECABA,CONTRATO DE REPASSE,NÃO,“Pavimentação na Via Urbana Avenida Ararapira Partindo da Rua Antônio Ignácio Natal em direção à PR-405”.,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,27/12/2019,30/8/2021,1,"765.993,50","76.400,00","0,00","76.588,50","0,00"
893158,Acesso Livre,PR,IMBAU,01613770000172,MUNICIPIO DE IMBAU,CONTRATO DE REPASSE,NÃO,Pavimentação Asfáltica em via(s) do perímetro urbano de Imbaú/PR.,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,24/12/2019,30/12/2022,1,"812.734,56","545.334,56","277.934,56","267.414,61","0,00"
893185,Acesso Livre,PR,JANIOPOLIS,76402882000183,MUNICIPIO DE JANIOPOLIS,CONTRATO DE REPASSE,NÃO,"Recapeamento Asfáltico em CBUQ com e=3cm, em Vias Urbanas no Município de Janiópolis.",Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,31/12/2019,30/12/2022,1,"255.817,64","0,00","0,00","0,00","0,00"
893195,Acesso Livre,PR,JUSSARA,75789552000120,MUNICIPIO DE JUSSARA,CONTRATO DE REPASSE,NÃO,Pavimentação de vias urbanas.,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,30/12/2019,30/12/2022,1,"240.000,00","0,00","0,00","0,00","0,00"
893231,Acesso Livre,PR,PALMEIRA,76179829000165,MUNICIPIO DE PALMEIRA,CONTRATO DE REPASSE,NÃO,Pavimentação  e recape de vias urbanas,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,26/12/2019,30/12/2022,1,"1.021.591,56","239.064,56","184.450,59","76.985,48","0,00"
893238,Acesso Livre,PR,PARANAVAI,76977768000181,MUNICIPIO DE PARANAVAI,CONTRATO DE REPASSE,NÃO,Pavimentação e galeria no Distrito de Graciosa,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,31/12/2019,30/12/2022,1,"298.437,50","0,00","0,00","0,00","0,00"
893244,Acesso Livre,PR,PIEN,76002666000140,MUNICIPIO DE PIEN,CONTRATO DE REPASSE,NÃO,Pavimentação asfáltica em CBUQ nas vias públicas do Município de Piên/PR,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,27/12/2019,30/8/2021,1,"956.000,00","95.503,61","3.108,48","92.412,37","0,00"
893265,Acesso Livre,PR,RANCHO ALEGRE,75829416000116,MUNICIPIO DE RANCHO ALEGRE,CONTRATO DE REPASSE,NÃO,"RECUPERAÇÃO E REVITALIZAÇÃO DE VIAS DENTRO DO PERÍMETRO URBANO DO MUNICPIO DE RANCHO ALEGRE, ATRAVÉS DE RECAPE ASFÁLTICO E PAVIMENTAÇÃO DE VIAS DEGENERADAS, COMPREENDENDO AS LOCALIDADES: Centro; Conjunto Natal Marcolino; Conjunto Rancho Alegre I; Vista Alegre I e II; Conjunto Confiança e Conjunto Portal das Àrvores.",Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,31/12/2019,31/12/2022,1,"783.100,00","0,00","0,00","0,00","0,00"
893267,Acesso Livre,PR,RANCHO ALEGRE D'OESTE,95640132000194,MUNICIPIO DE RANCHO ALEGRE D'OESTE,CONTRATO DE REPASSE,NÃO,RECAPEAMENTO ASFALTICO EM C.B.U.Q EM VIAS PUBLICAS URBANAS,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,31/12/2019,30/12/2022,1,"242.000,00","0,00","0,00","0,00","0,00"
893270,Acesso Livre,PR,RESERVA,76169879000161,MUNICIPIO DE RESERVA,CONTRATO DE REPASSE,NÃO,Pavimentação poliédrica em diversas ruas nos Bairros Jardim América e São Francisco do Município de Reserva - PR.,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,24/12/2019,30/12/2022,1,"957.000,00","478.340,12","278.475,09","199.961,24","0,00"
893281,Acesso Livre,PR,RIO NEGRO,76002641000147,MUNICIPIO DE RIO NEGRO,CONTRATO DE REPASSE,NÃO,"PAVIMENTAÇÃO ASFALTICA DE VIAS URBANAS, NOS BAIRROS PASSA TRÊS E TIJUCO PRETO, DENTRO DO QUADRO URBANO DO MUNICÍPIO DE RIO NEGRO-PR.",Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,26/12/2019,30/8/2021,1,"956.000,00","95.576,71","72.896,96","22.835,24","0,00"
893320,Acesso Livre,PR,SAPOPEMA,76167733000187,MUNICIPIO DE SAPOPEMA,CONTRATO DE REPASSE,NÃO,"Pavimentação Asfáltica nas ruas e avenidas do perímetro urbano, no bairro centro do município de Sapopema-PR.",Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,31/12/2019,31/12/2022,1,"779.584,95","153.787,80","49.411,42","104.634,20","0,00"
893359,Acesso Livre,PR,TUNEIRAS DO OESTE,76247329000113,MUNICIPIO DE TUNEIRAS DO OESTE,CONTRATO DE REPASSE,NÃO,Pavimentação da Rua São Vicente e adjacentes no Distrito de Marabá,Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,30/12/2019,30/12/2022,1,"437.772,26","85.950,00","0,00","85.955,84","0,00"
893366,Acesso Livre,PR,UMUARAMA,76247378000156,MUNICIPIO DE UMUARAMA,CONTRATO DE REPASSE,NÃO,"Pavimentação Asfáltica em Perímetro urbano, no Municipio de Umuarama-PR.",Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,30/12/2019,30/12/2022,1,"1.000.000,00","0,00","0,00","0,00","0,00"
893368,Acesso Livre,PR,UNIAO DA VITORIA,75967760000171,MUNICIPIO DE UNIAO DA VITORIA,CONTRATO DE REPASSE,NÃO,"Pavimentação asfáltica em via(s) urbana(s) do Bairro Nossa Senhora das Graças, no município de União da Vitória/PR",Em execução,MINISTERIO DO DESENVOLVIMENTO REGIONAL,Administração Pública Municipal,24/12/2019,30/12/2022,1,"964.750,00","0,00","0,00","0,00","0,00"
893385,Acesso Livre,PR,CURITIBA,78133824000127,INSTITUTO PARANAENSE DE ASSISTENCIA TECNICA E EXTENSAO RURAL - EMATER,CONVENIO,NÃO,"Estruturação de entidade estadual de ATER no estado do Paraná, com a aquisição de veículos, para prestação de serviços de ATER.",Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Estadual ou do Distrito Federal,31/12/2019,30/4/2021,1,"1.000.000,00","0,00","0,00","0,00","0,00"
893389,Acesso Livre,PR,CURITIBA,76416932000181,SECRETARIA DE ESTADO DA SEGURANCA PUBLICA,CONVENIO,NÃO,Aparelhamento de Unidades Básicas de Saúde no Sistema Prisional do Estado do Paraná.,Em execução,MINISTERIO DA JUSTICA E SEGURANCA PUBLICA,Administração Pública Estadual ou do Distrito Federal,27/12/2019,27/6/2022,1,"894.196,54","894.196,54","34.569,56","860.916,18","0,00"
893455,Acesso Livre,PR,ALTONIA,81478059000191,MUNICIPIO DE ALTONIA,CONTRATO DE REPASSE,NÃO,Adequação de Estrada Vicinal.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,30/12/2022,1,"901.540,00","0,00","0,00","0,00","0,00"
893464,Acesso Livre,PR,NOVA ESPERANCA DO SUDOESTE,95589289000132,MUNICIPIO DE NOVA ESPERANCA DO SUDOESTE,CONTRATO DE REPASSE,NÃO,Recapeamento Asfáltico em Estradas Vicinais,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,31/12/2022,1,"695.446,05","678.050,00","0,00","678.838,88","0,00"
893466,Acesso Livre,PR,MANDIRITUBA,76105550000137,MUNICIPIO DE MANDIRITUBA,CONTRATO DE REPASSE,NÃO,Pavimentação Poliédrica com Pedras em Estrada Vicinal.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,30/12/2019,30/8/2021,1,"963.852,78","0,00","0,00","0,00","0,00"
893467,Acesso Livre,PR,RIBEIRAO DO PINHAL,76968064000142,MUNICIPIO DE RIBEIRAO DO PINHAL,CONTRATO DE REPASSE,NÃO,IMPLANTAÇÃO DE UM CENTRO DE PROCESSAMENTO PARA A AGRICULTURA FAMILIAR.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,30/12/2019,30/12/2022,1,"401.501,50","0,00","0,00","0,00","0,00"
893474,Acesso Livre,PR,TEIXEIRA SOARES,75963850000194,MUNICIPIO DE TEIXEIRA SOARES,CONTRATO DE REPASSE,NÃO,Pavimentação em Pedras Irregulares em Estrada Rural,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,31/12/2022,1,"769.200,03","152.647,20","0,00","152.657,96","0,00"
893476,Acesso Livre,PR,MATO RICO,95684510000131,MUNICIPIO DE MATO RICO,CONTRATO DE REPASSE,NÃO,Pavimentação de Estrada,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,31/12/2022,1,"478.500,00","0,00","0,00","0,00","0,00"
893477,Acesso Livre,PR,MAUA DA SERRA,95548400000142,MUNICIPIO DE MAUA DA SERRA,CONTRATO DE REPASSE,NÃO,Pavimentação em estradas vicinais,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,30/12/2019,30/12/2022,1,"602.239,67","0,00","0,00","0,00","0,00"
893478,Acesso Livre,PR,MAUA DA SERRA,95548400000142,MUNICIPIO DE MAUA DA SERRA,CONTRATO DE REPASSE,NÃO,Pavimentação em estradas vicinais,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,30/12/2019,30/12/2022,1,"694.100,86","0,00","0,00","0,00","0,00"
893479,Acesso Livre,PR,GOIOXIM,01607627000178,MUNICIPIO DE GOIOXIM,CONTRATO DE REPASSE,NÃO,Adequação de estradas Vicinais,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,31/12/2022,1,"321.000,00","320.104,56","111.554,66","319.957,13","0,00"
893480,Acesso Livre,PR,SANTA MARIA DO OESTE,95684544000126,MUNICIPIO DE SANTA MARIA DO OESTE,CONTRATO DE REPASSE,NÃO,Adequação de Estradas Vicinais no Município de Santa Maria do Oeste,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,31/12/2022,1,"573.180,00","113.836,00","0,00","117.844,31","0,00"
893481,Acesso Livre,PR,ALVORADA DO SUL,75132860000188,MUNICIPIO DE ALVORADA DO SUL,CONTRATO DE REPASSE,NÃO,Obra de Adequação de Estradas Rurais,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,31/12/2022,1,"535.930,89","35.930,89","0,00","35.933,42","0,00"
893487,Acesso Livre,PR,ATALAIA,75731018000162,MUNICIPIO DE ATALAIA,CONTRATO DE REPASSE,NÃO,PAVIMENTAÇÃO ASFÁLTICA EM ESTRADA RURAL VICINAL,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,30/12/2022,1,"238.988,99","47.985,26","47.985,26","2,58","0,00"
893523,Acesso Livre,PR,ATALAIA,75731018000162,MUNICIPIO DE ATALAIA,CONVENIO,NÃO,EQUIPAMENTOS AGRICOLAS,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,31/12/2021,1,"203.500,00","0,00","0,00","0,00","0,00"
893534,Acesso Livre,PR,ENGENHEIRO BELTRAO,76950039000131,MUNICIPIO DE ENGENHEIRO BELTRAO,CONVENIO,NÃO,Aquisição de Caminhão Caçamba Basculante.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,31/12/2021,1,"275.000,00","0,00","0,00","0,00","0,00"
893550,Acesso Livre,PR,BORRAZOPOLIS,75740829000120,MUNICIPIO DE BORRAZOPOLIS,CONVENIO,NÃO,Aquisição de um caminhão novo.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,31/12/2021,1,"310.000,00","286.500,00","0,00","286.519,48","0,00"
893551,Acesso Livre,PR,IBAITI,77008068000141,MUNICIPIO DE IBAITI,CONVENIO,NÃO,Uma retroescavadeira,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,31/12/2021,1,"278.075,00","0,00","0,00","0,00","0,00"
893552,Acesso Livre,PR,MARINGA,76282656000106,MUNICIPIO DE MARINGA,CONVENIO,NÃO,Aquisição de equipamentos agrícolas (Novos).,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,30/4/2021,1,"116.900,00","0,00","0,00","0,00","0,00"
893553,Acesso Livre,PR,MUNHOZ DE MELO,75352062000161,MUNICIPIO DE MUNHOZ DE MELLO,CONVENIO,NÃO,Equipamentos para instalação de silo completo de armazenamento de grãos.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,31/12/2021,1,"382.500,00","0,00","0,00","0,00","0,00"
893554,Acesso Livre,PR,NOSSA SENHORA DAS GRACAS,76970300000165,MUNICIPIO DE NOSSA SENHORA DAS GRACAS,CONVENIO,NÃO,Equipamento,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,30/4/2021,1,"306.600,00","0,00","0,00","0,00","0,00"
893555,Acesso Livre,PR,NOVA ESPERANCA,75730994000109,MUNICIPIO DE NOVA ESPERANCA,CONVENIO,NÃO,Aquisição de pá carregadeira.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,30/4/2021,1,"286.850,00","0,00","0,00","0,00","0,00"
893556,Acesso Livre,PR,PEABIRU,75370148000117,MUNICIPIO DE PEABIRU,CONVENIO,NÃO,AQUISIÇÃO DE MÁQUINAS/EQUIPAMENTOS,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,31/12/2021,1,"198.640,00","0,00","0,00","0,00","0,00"
893557,Acesso Livre,PR,PEROLA,81478133000170,MUNICIPIO DE PEROLA,CONVENIO,NÃO,Aquisição de Máquinas Agrícolas.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,31/12/2021,1,"195.000,00","0,00","0,00","0,00","0,00"
893558,Acesso Livre,PR,PINHALAO,76167717000194,MUNICIPIO DE PINHALAO,CONVENIO,NÃO,Aquisição de uma Máquina Minicarregadeira.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,31/12/2021,1,"167.300,50","0,00","0,00","0,00","0,00"
893559,Acesso Livre,PR,PORTO RICO,75461970000193,MUNICIPIO DE PORTO RICO,CONVENIO,NÃO,Caminhão Pipa Novo.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,31/12/2021,1,"259.000,00","0,00","0,00","0,00","0,00"
893560,Acesso Livre,PR,SANTO ANTONIO DO CAIUA,75483230000158,MUNICIPIO DE SANTO ANTONIO DO CAIUA,CONVENIO,NÃO,AQUISIÇÃO DE PATRULHA MECANIZADA,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,30/4/2021,1,"146.500,00","0,00","0,00","0,00","0,00"
893561,Acesso Livre,PR,TURVO,78279973000107,MUNICIPIO DE TURVO,CONVENIO,NÃO,Aquisição de Máquinas e Equipamentos Agrícolas.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,30/4/2021,1,"325.000,00","0,00","0,00","0,00","0,00"
893562,Acesso Livre,PR,ALTO PARANA,76279967000116,MUNICIPIO DE ALTO PARANA,CONVENIO,NÃO,Aquisição de Pá Carregadeira Nova.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,30/4/2021,1,"306.000,00","306.000,00","0,00","306.020,79","0,00"
893563,Acesso Livre,PR,CAFEARA,75845545000106,MUNICIPIO DE CAFEARA,CONVENIO,NÃO,Aquisição de Rolo Compactador novo.,Em execução,"MINISTÉRIO DA AGRICULTURA, PECUARIA E ABASTECIMENTO",Administração Pública Municipal,31/12/2019,30/4/2021,1,"310.600,00","0,00","0,00","0,00","0,00"
893587,Acesso Livre,PR,LOANDA,78195971000121,ALBERGUE NOTURNO NOSSO LAR,CONVENIO,SIM,AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE,Em execução,MINISTERIO DA SAUDE,Organização da Sociedade Civil,27/12/2019,23/5/2021,1,"150.000,00","93.691,50","72.111,50","21.768,57","0,00"
